"","","","","","","","","","Normalized abundance","","","","","","","","","","","","Raw abundance","","","","","","","","","","","","Spectral counts","","","","","","","","","","","",
"","","","","","","","","","Condition 1","","","Condition 2","","","Condition 3","","","Condition 4","","","Condition 1","","","Condition 2","","","Condition 3","","","Condition 4","","","Condition 1","","","Condition 2","","","Condition 3","","","Condition 4","","",
"Accession","Peptide count","Peptides used for quantitation","Confidence score","Anova (p)*","Max fold change","Highest mean condition","Lowest mean condition","Description","A11-05004","A11-05005","A11-05006","A11-05008","A11-05009","A11-05010","A11-05012","A11-05013","A11-05014","A11-05016","A11-05017","A11-05018","A11-05004","A11-05005","A11-05006","A11-05008","A11-05009","A11-05010","A11-05012","A11-05013","A11-05014","A11-05016","A11-05017","A11-05018","A11-05004","A11-05005","A11-05006","A11-05008","A11-05009","A11-05010","A11-05012","A11-05013","A11-05014","A11-05016","A11-05017","A11-05018",
"CT043_HUMAN","2","1","69.8","0.280042806489597","1.35316866837678","Condition 3","Condition 4","UPF0549 protein C20orf43 OS=Homo sapiens GN=C20orf43 PE=1 SV=2","79794.6502518814","82612.0293082189","102317.971389947","99065.8144177714","55502.8295050901","74860.0253004072","86190.5136617812","95026.8043246462","110585.882559129","89685.8044868185","67498.9532173408","58459.609007047","70257.9175918969","54036.0409340909","88596.0611689763","114022.571150163","54079.2685850498","84371.443286596","86190.5136617812","93543.2866156444","60142.271991916","91975.0639805919","44498.1413829907","45032.2226637749","1","1","0","1","0","1","1","1","0","1","1","1",
"NPM3_HUMAN","2","2","86.63","0.493926263627639","1.2637644488393","Condition 4","Condition 3","Nucleoplasmin-3 OS=Homo sapiens GN=NPM3 PE=1 SV=3","740772.339919841","698780.92186556","787509.562528753","792739.401023244","660518.378199027","892803.171569485","662172.914973578","771910.499200494","637184.141147357","1159267.16281652","724700.2941959","733626.843437087","652238.237126902","457068.477969619","681896.292754354","912425.595932875","643577.113067917","1006239.20248339","662172.914973578","759859.763584718","346533.400457599","1188857.83631812","477752.833404525","565122.619307953","0","1","0","1","0","1","1","1","0","2","1","1",
"ERO1A_HUMAN","2","2","115.85","0.550850704961544","1.5203972495539","Condition 3","Condition 1","ERO1-like protein alpha OS=Homo sapiens GN=ERO1L PE=1 SV=2","638210.683394674","23507.3162956474","636100.962034575","761684.055854547","450237.203471796","600816.290609464","626886.149376784","744263.593520159","602050.636928494","206347.139069968","553204.318776959","694274.925247422","561934.333425492","15375.9968885773","550793.169337569","876681.577424555","438689.322159693","677153.626189646","626886.149376784","732644.469537199","327425.999785274","211614.217286324","364695.492556084","534809.30773671","2","0","1","1","1","0","1","0","1","1","1","1",
"PSMG2_HUMAN","2","1","58.89","0.895315579180492","28.0490937907286","Condition 4","Condition 1","Proteasome assembly chaperone 2 OS=Homo sapiens GN=PSMG2 PE=1 SV=1","0","1520.9727966503","0","0","0","1774.82348790094","0","1709.8679197796","2454.80488383902","42661.9086263911","0","0","0","994.859332081043","0","0","0","2000.32552289744","0","1683.17419523446","1335.04873854029","43750.8677978485","0","0","0","0","0","0","0","0","0","0","0","1","0","0",
"TEX10_HUMAN","2","1","64.91","0.162643444442734","1.16246356687397","Condition 1","Condition 4","Testis-expressed sequence 10 protein OS=Homo sapiens GN=TEX10 PE=1 SV=2","240719.848405739","272644.808910958","250281.081451628","237008.519590465","246056.296560206","218154.589205616","257481.138562788","251691.548644161","240388.294281848","205729.913362478","197611.291984154","253578.942974127","211949.989361919","178335.360820318","216715.770460482","272791.587562528","239745.336722009","245872.446302421","257481.138562788","247762.248145492","130735.477655942","210981.23669077","130273.653004256","195335.268518115","0","0","0","0","0","0","0","0","0","1","0","0",
"TAU_HUMAN","2","1","39.63","0.0788696247323538","Infinity","Condition 4","Condition 1","Microtubule-associated protein tau OS=Homo sapiens GN=MAPT PE=1 SV=4","0","0","0","3292.00661527675","0","3055.51105813375","758.713566889174","1179.60524948502","0","7573.95357715225","2989.85776714129","677.485879328488","0","0","0","3789.0271303303","0","3443.73217773273","758.713566889174","1161.18975830146","0","7767.28121948213","1971.03965759141","521.87647997793","0","0","0","0","0","1","0","0","0","1","0","0",
"NDUV1_HUMAN","2","1","45.2","0.436659023761957","1.57801155233117","Condition 1","Condition 4","NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Homo sapiens GN=NDUFV1 PE=1 SV=4","446178.103535719","530180.375625476","399072.028791104","358249.685434252","340701.847114533","367943.921015834","345556.323390022","387881.597886843","396680.591755803","63601.7011786639","380346.579073768","427674.30446211","392852.707926774","346787.855469127","345552.295391558","412337.499944106","331963.376675051","414693.416680776","345556.323390022","381826.156755778","215735.24116458","65225.1554039621","250740.41956866","329443.265756211","1","0","0","0","0","0","0","0","0","0","0","0",
"CIAO1_HUMAN","2","1","58.32","0.248154218026201","1.80653414758759","Condition 1","Condition 4","Probable cytosolic iron-sulfur protein assembly protein CIAO1 OS=Homo sapiens GN=CIAO1 PE=1 SV=1","448163.290391941","245348.414265141","176544.59234653","240039.08296476","267361.751195166","281454.754685938","223772.993187775","252767.069117228","225959.802957618","207224.444339317","71957.2983929549","202434.560045879","394600.633309098","160480.950139624","152868.115836412","276279.699278982","260504.339709864","317215.279816346","223772.993187775","248820.97805426","122888.52441405","212513.91605962","47437.2695398357","155938.06283806","1","1","1","1","0","1","0","0","1","0","0","0",
"GNAI1_HUMAN","2","1","111.47","0.266963123165534","6.84565568327702","Condition 4","Condition 1","Guanine nucleotide-binding protein G(i), alpha-1 subunit OS=Homo sapiens GN=GNAI1 PE=1 SV=2","14575.4650072166","71142.7463792105","2523.94905518274","11125.244116976","12339.4392885733","170133.587310183","174223.736325095","204553.487961027","4808.05319438205","239047.72055235","160493.649800967","204534.076778432","12833.4646007983","46534.050642528","2185.46108608951","12804.9110214883","12022.9519364319","191750.086314867","174223.736325095","201360.086646683","2614.86580634296","245149.491806682","105804.146279426","157555.348799984","0","0","0","0","0","0","0","1","0","0","0","0",
"FPRP_HUMAN","2","2","116.41","0.495332305038628","1.53072410715504","Condition 2","Condition 1","Prostaglandin F2 receptor negative regulator OS=Homo sapiens GN=PTGFRN PE=1 SV=2","683945.401729129","562655.827285925","45900.7661219415","564934.060649186","742276.423864515","671253.477988479","702947.862842254","626611.377399039","543912.705067204","779755.218764844","318230.644655555","631653.621325454","602203.02389143","368029.85678506","39744.9932577723","650226.66501157","723238.192511212","756540.283305611","702947.862842254","616828.989349267","295807.61206585","799658.72576454","209790.989983015","486571.27553622","1","0","0","0","1","2","1","2","0","2","1","2",
"MCCB_HUMAN","2","2","103.28","0.66420253414517","1.39940597246598","Condition 2","Condition 3","Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens GN=MCCC2 PE=1 SV=1","659297.703196043","464077.54480394","725190.239397789","864468.439530771","547318.018976519","894799.836901576","710033.660437134","736561.454508672","201665.890646653","842121.176005453","431175.661903384","565341.84309585","580501.11822606","303550.38385582","627934.642722436","994984.139915229","533280.166319342","1008489.55619557","710033.660437134","725062.57301626","109676.249500273","863616.594462244","284249.083130259","435490.421367209","1","1","0","0","0","1","1","0","2","0","0","2",
"ZCHC2_HUMAN","2","1","39.42","0.433273044395144","2.04148672402265","Condition 1","Condition 2","Zinc finger CCHC domain-containing protein 2 OS=Homo sapiens GN=ZCCHC2 PE=1 SV=6","338107.069578389","439664.480127963","221075.432636512","148873.635182604","197812.98293663","142587.679180474","211191.930199529","109730.393751653","535500.052891482","104114.258396623","283211.646176045","215417.819961972","297697.885217764","287581.942295864","191426.90464587","171350.276175055","192739.388770419","160704.304320843","211191.930199529","108017.329911369","291232.380547893","106771.808895673","186704.99722081","165939.24247942","0","0","1","0","1","0","0","0","1","0","1","0",
"CAH2_HUMAN","2","2","111.08","0.339546740976923","1.43183291048408","Condition 2","Condition 1","Carbonic anhydrase 2 OS=Homo sapiens GN=CA2 PE=1 SV=2","570308.189876419","529203.797738299","523199.044651657","889892.179972847","590223.200076022","843335.680155715","748026.541066196","668899.167915034","774173.831205265","390215.538574058","746429.953704064","835000.946642988","502147.270272379","346149.081635235","453032.580042554","1024246.30538065","575084.896511655","950486.567754789","748026.541066196","658456.601018346","421035.41652774","400175.917827051","492077.936460348","643212.45373292","1","1","1","1","2","2","2","0","2","1","1","2",
"SYAP1_HUMAN","2","2","130.75","0.71977153565203","1.16771995669003","Condition 3","Condition 1","Synapse-associated protein 1 OS=Homo sapiens GN=SYAP1 PE=1 SV=1","992227.844667949","1101066.05011467","1355969.31221856","1133482.09007416","1605234.1400231","1056150.45422862","1259317.88040454","1175822.95904437","1592632.64324304","935101.530664693","1297490.13273341","1273541.94169218","873640.800768128","720200.806751214","1174119.64385733","1304612.92851121","1564062.39058928","1190340.74318671","1259317.88040454","1157466.51535682","866155.275850076","958970.303085983","855359.922153193","981026.477324284","1","1","0","1","1","0","1","1","1","0","1","1",
"MOSC2_HUMAN","2","1","68.62","0.115742495292654","1.81452354781734","Condition 1","Condition 4","MOSC domain-containing protein 2, mitochondrial OS=Homo sapiens GN=MOSC2 PE=1 SV=1","704925.287691317","598743.008749208","457212.656846046","466706.636651723","420493.513369437","389393.224746102","473933.704771524","352844.228410276","614588.650049704","191113.102041503","429200.760368885","350123.228585047","620675.47905435","391634.269254709","395895.657066772","537169.062775386","409708.511269531","438867.983894092","473933.704771524","347335.775662802","334244.814067204","195991.32647999","282947.145196249","269704.629524651","0","1","1","0","0","0","0","0","0","0","0","0",
"ORN_HUMAN","2","2","46.98","0.560096859698566","1.17489608590235","Condition 4","Condition 1","Oligoribonuclease, mitochondrial OS=Homo sapiens GN=REXO2 PE=1 SV=3","526034.98070563","343923.726587701","353370.961304667","451357.901410711","465679.236980383","405814.609821932","437296.765846698","456808.548110095","386982.641250751","417303.640376105","543434.76757884","476546.831449056","463165.415328077","224958.480305109","305980.219093399","519503.006463539","453735.291618486","457375.805045006","437296.765846698","449677.048997176","210460.998525814","427955.452287516","358254.994596619","367090.430265167","0","0","0","0","1","0","0","1","0","0","1","1",
"BIN1_HUMAN","2","2","105.15","0.10149503984294","1.40564827516515","Condition 1","Condition 3","Myc box-dependent-interacting protein 1 OS=Homo sapiens GN=BIN1 PE=1 SV=1","608719.93312325","563988.116138537","570754.812317523","505242.838359395","522971.671447307","513570.115015931","404635.521740649","538398.455191424","297292.563058499","655306.194397548","497379.89262914","523427.604567243","535968.19790447","368901.299062639","494210.621825707","581523.382445541","509558.264592216","578822.297466169","404635.521740649","529993.209445739","161682.93614764","672033.099345739","327893.689136237","403203.319994785","2","1","0","1","1","1","1","1","0","0","1","0",
"TTC1_HUMAN","2","2","63.05","0.0248068507139172","1.51150923381167","Condition 2","Condition 1","Tetratricopeptide repeat protein 1 OS=Homo sapiens GN=TTC1 PE=1 SV=1","374843.103301766","305733.353910421","343699.831183907","458258.358538703","560098.737279838","529845.972066502","453539.651501025","491292.760726559","310060.34662952","356957.243480678","325686.865763974","344864.634924345","330043.377325856","199978.382871861","297606.08868295","527445.280682646","545733.079152762","597166.100377968","453539.651501025","483622.908877682","168626.711379091","366068.693873359","214706.4437086","265653.864138956","1","0","0","2","0","1","0","0","0","0","0","0",
"CEP78_HUMAN","2","1","48.8","0.0714819192733086","Infinity","Condition 3","Condition 1","Centrosomal protein of 78 kDa OS=Homo sapiens GN=CEP78 PE=1 SV=1","0","0","0","1864.21876532365","0","3494.43996433335","8666.70706929564","4884.41378028291","9277.15033650362","1985.70730703669","0","17783.4958626019","0","0","0","2145.67475226302","0","3938.42965035122","8666.70706929564","4808.16040743048","5045.38993528008","2036.39313552984","0","13698.865918321","0","0","0","0","0","0","0","0","0","0","0","1",
"PRC1_HUMAN","2","1","46.57","0.32856261824639","2.03678746455827","Condition 2","Condition 1","Protein regulator of cytokinesis 1 OS=Homo sapiens GN=PRC1 PE=1 SV=2","1211.34986634118","78668.0101605376","15566.1898328257","61520.4447588811","69804.9755541082","63076.8791891279","60613.8727746563","69188.0317542709","14314.1225462572","50571.1015043748","35704.444162975","69617.9357156825","1066.57424796905","51456.2812805202","13478.6009521336","70808.6773518802","68014.5869179021","71091.1773519267","60613.8727746563","68107.8978795404","7784.75363744838","51861.9454109652","23537.8673095776","53627.6317236926","0","0","0","1","1","0","1","1","0","0","0","1",
"DEGS1_HUMAN","2","2","66.02","0.58059964735923","1.23277692538813","Condition 2","Condition 1","Sphingolipid delta(4)-desaturase DES1 OS=Homo sapiens GN=DEGS1 PE=1 SV=1","218503.543732646","487592.614613683","486126.826141691","537205.230582229","444341.117025945","488198.637586021","503606.790428962","422107.699765142","370883.049684538","525639.743064339","482899.332612269","422455.362505232","192388.887232997","318931.452272219","420932.133814383","618311.392141686","432944.461125597","550227.220714796","503606.790428962","415517.935412252","201705.215305327","539056.869431216","318347.496547727","325423.044610991","0","0","1","0","1","1","1","1","2","1","1","1",
"USH2A_HUMAN","2","1","49.83","0.39757950985078","1.97128957649866","Condition 2","Condition 1","Usherin OS=Homo sapiens GN=USH2A PE=1 SV=3","14654.7394580309","12848.4634396593","75554.4037176298","55822.8856629291","82947.4496269617","64386.0504097895","63213.4605258112","83550.2141754839","37375.8716543294","9347.21211830142","66402.3215166888","61262.0945754192","12903.2644910776","8404.10412598991","65421.7678714682","64250.9122820772","80819.9770501784","72566.6866768734","63213.4605258112","82245.8640692047","20326.9150360825","9585.80276488786","43775.1957648037","47191.014969617","0","0","0","0","0","0","0","0","0","0","0","1",
"SH24A_HUMAN","2","1","59.61","0.62569056933129","1.16872491508049","Condition 4","Condition 2","SH2 domain-containing protein 4A OS=Homo sapiens GN=SH2D4A PE=1 SV=1","187980.0471895","219958.991815671","180053.254386339","215217.655986837","148763.151475769","167849.629688696","159749.354374122","230227.686453967","176740.278450842","197812.482931059","189858.653223431","233892.346342388","165513.435082064","143873.878720838","155906.22959568","247710.783348977","144947.608904854","189175.938094145","159749.354374122","226633.470565257","96120.4238057603","202861.711257972","125162.788328249","180170.418494819","0","1","1","0","1","1","0","1","1","0","0","0",
"RAE1L_HUMAN","2","1","46.35","0.263130996159208","2.1742666967652","Condition 2","Condition 1","mRNA export factor OS=Homo sapiens GN=RAE1 PE=1 SV=1","313486.876984408","21346.4059748003","26729.3090827747","203947.994325088","337747.705154172","244437.803193728","254612.755827066","251169.099188786","28365.618302712","256878.90167142","266587.330322632","237530.302625526","276020.198093323","13962.5581977475","23144.6291431717","234739.65091326","329085.003843662","275495.101243941","254612.755827066","247247.95494692","15426.6773633462","263435.819656003","175745.550859342","182972.785123094","1","0","0","0","0","0","0","0","0","0","0","0",
"EI2BE_HUMAN","2","2","62.1","0.831541921751534","1.17712970939844","Condition 2","Condition 3","Translation initiation factor eIF-2B subunit epsilon OS=Homo sapiens GN=EIF2B5 PE=1 SV=3","585455.933718514","354318.639966526","677699.465391564","573837.575520904","548233.179397787","534073.838653107","580566.825730755","573091.645324722","253276.194129509","645808.661445184","415572.840352841","477690.504224416","515484.61726496","231757.731813009","586812.878269326","660474.414590105","534171.854304648","601931.142929097","580566.825730755","564144.784375725","137744.57827625","662293.138758332","273963.048662524","367971.416777893","0","0","0","0","1","0","1","1","0","1","0","1",
"SEH1_HUMAN","2","2","51.22","0.089844642468758","6.72193327163983","Condition 1","Condition 4","Nucleoporin SEH1 OS=Homo sapiens GN=SEH1L PE=1 SV=3","1249399.78274411","4622433.59045703","408359.579081604","522469.377747897","329912.22579306","435679.775398367","405158.498497725","463910.42739678","258333.232922416","200273.44987791","388316.858193355","345693.431218323","1100076.59283274","3023506.53773618","353594.288039273","601350.749985399","321450.4922946","491035.520140818","405158.498497725","456668.056790666","140494.855215028","205385.495191069","255994.761898729","266292.297065335","0","0","1","1","0","1","0","1","0","0","0","1",
"RAB13_HUMAN","2","1","99.67","0.735612362459283","1.17858740510633","Condition 2","Condition 3","Ras-related protein Rab-13 OS=Homo sapiens GN=RAB13 PE=1 SV=1","263190.669393224","154967.757686217","242549.860035702","305553.392512171","214993.499016912","244517.157821996","206103.47399435","290187.45125434","152845.529151192","230769.493485553","264277.033246155","227150.434166923","231735.189048584","101363.495945058","210021.386705883","351685.227064998","209479.251437244","275584.538356627","206103.47399435","285657.169236277","83125.2342001629","236659.96028638","174222.506115007","174977.032917633","0","0","0","1","0","1","1","1","0","0","1","1",
"REVERSE_ECT2_HUMAN-R","2","1","31.31","0.690724808531904","1.10966257619315","Condition 2","Condition 1","Protein ECT2 OS=Homo sapiens GN=ECT2 PE=1 SV=3","533187.844945386","659961.687613385","630683.992077201","776748.396861494","609056.996612064","638034.414021437","666352.373127403","743581.278690771","582146.881421903","560591.542986964","628520.637361291","690040.763068599","469463.398272002","431677.045890709","546102.671713599","894020.302234825","593435.635571821","719100.536788268","666352.373127403","731972.806714261","316601.317197983","574900.825478828","414347.169109062","531547.675692467","0","1","0","0","0","0","0","0","0","0","0","0",
"GPD1L_HUMAN","2","2","55.64","0.423515140429175","1.27471810217557","Condition 4","Condition 2","Glycerol-3-phosphate dehydrogenase 1-like protein OS=Homo sapiens GN=GPD1L PE=1 SV=1","312377.59273238","350041.364269132","379286.957108117","214112.579995301","296389.31821046","426360.333394058","331559.249417628","402534.464718467","401911.173851093","433905.921044077","328040.00306744","432289.321753377","275043.490991794","228959.991016588","328420.608775353","246438.865214433","288787.39495206","480531.986788084","331559.249417628","396250.269315523","218579.899847688","444981.511599778","216257.730527613","332998.27561323","1","0","0","0","1","0","0","0","1","0","0","0",
"AP2S1_HUMAN","2","2","66.97","0.799798427342679","1.18213740113421","Condition 4","Condition 1","AP-2 complex subunit sigma OS=Homo sapiens GN=AP2S1 PE=1 SV=2","164340.875224661","294341.873638133","218727.75492804","251321.893995473","288336.71767571","211456.122184544","305701.970886885","165691.336708876","307792.963235451","258193.008559787","267490.488549212","275108.79534331","144699.520983767","192527.282838999","189394.075075079","289265.966348852","280941.331048472","238322.898621833","305701.970886885","163104.634630628","167393.592054632","264783.46955251","176340.950647664","211920.003214004","0","1","0","2","1","2","0","1","1","0","1","2",
"SMAD9_HUMAN","2","1","83.96","0.924263611834001","1.09975586452026","Condition 2","Condition 3","Mothers against decapentaplegic homolog 9 OS=Homo sapiens GN=SMAD9 PE=1 SV=1","356591.010246795","159514.387455125","305050.962342326","317674.684523141","255301.84379316","312406.073718003","281551.75516111","329317.636876177","194202.561291671","294300.112329242","249335.884751829","305848.903724129","313972.700335759","104337.419650385","264140.437424574","365636.567281353","248753.750103543","352099.150719139","281551.75516111","324176.471184407","105617.308398161","301812.218955517","164372.674281556","235599.521924893","0","0","0","0","0","0","0","0","0","1","0","0",
"PBIP1_HUMAN","2","2","67.05","0.993621446467507","1.30525899807863","Condition 1","Condition 2","Pre-B-cell leukemia transcription factor-interacting protein 1 OS=Homo sapiens GN=PBXIP1 PE=1 SV=1","554206.156068991","131274.709859836","611904.619544909","305810.552294207","378544.206233494","309613.095655654","305030.213286443","339123.764534252","468502.947377379","266114.699613638","474600.61677641","309525.87125543","487969.686177039","85866.0131581019","529841.809472253","351981.212311942","368835.138366022","348951.307938662","305030.213286443","333829.509783654","254795.920040867","272907.364361521","312876.634957144","238431.939442038","1","0","0","1","0","2","0","2","1","0","1","1",
"RT07_HUMAN","2","2","68.38","0.135703884909071","1.5218834037386","Condition 1","Condition 4","28S ribosomal protein S7, mitochondrial OS=Homo sapiens GN=MRPS7 PE=1 SV=1","266742.546786411","186495.800697824","316688.477800093","161652.920451929","219172.419267243","184422.606197688","209049.573696462","213706.383540462","228878.196029264","126454.337514022","176523.570474175","202926.041941842","234862.560475106","121985.802853787","274217.240329724","186058.952143993","213550.988907717","207854.61128464","209049.573696462","210370.091146308","124475.696174427","129682.12583949","116371.742404624","156316.657949286","1","0","1","0","1","0","1","1","0","0","0","1",
"SMCA2_HUMAN","2","2","53.35","0.526551438700554","1.30172050927436","Condition 1","Condition 4","Probable global transcription activator SNF2L2 OS=Homo sapiens GN=SMARCA2 PE=1 SV=2","204150.312928755","124676.280605069","138518.80376467","161105.401345956","157338.225050713","124085.919299528","172299.346107151","126528.010731167","77225.7985928051","127469.643696803","118835.568618753","112716.093693531","179751.096305736","81550.0195153235","119941.983257438","185428.769708369","153302.745230893","139851.784190999","172299.346107151","124552.709699647","41999.3481652418","130723.348044671","78341.3917057138","86826.7221627518","0","1","1","1","0","0","0","0","0","0","0","0",
"REVERSE_KCNH4_HUMAN-R","2","2","36.53","0.813651412583418","2.12648490304906","Condition 1","Condition 2","Potassium voltage-gated channel subfamily H member 4 OS=Homo sapiens GN=KCNH4 PE=2 SV=1","115058.33271774","981620.034225671","155173.964594718","246532.7810056","118868.475926428","223294.355128588","280197.460128883","232465.068055324","500078.893046436","125819.401794758","320613.195185188","289635.834057298","101307.027887543","642071.872526498","134363.512805307","283753.802744855","115819.68510869","251665.250503812","280197.460128883","228835.92312474","271968.537999719","129030.983178319","211361.667234532","223110.376415691","0","0","1","0","0","0","0","0","1","0","1","0",
"MBD3_HUMAN","2","2","92.84","0.539376407396799","1.36099678818753","Condition 2","Condition 1","Methyl-CpG-binding domain protein 3 OS=Homo sapiens GN=MBD3 PE=1 SV=1","254594.905893298","268026.06769872","294316.062115262","383432.712409772","234527.158811163","493888.810528113","325658.189961554","378343.482621266","287870.453334391","330035.582932374","264952.289292846","357714.52611953","224166.756306402","175314.269445389","254845.199606233","441322.609509588","228511.903355745","556640.36446873","325658.189961554","372436.946454517","156558.709866207","338459.849134078","174667.663226387","275552.308061786","0","0","0","1","0","2","1","1","1","0","0","1",
"VATC1_HUMAN","2","2","119.35","0.486959838691507","1.13270672476406","Condition 1","Condition 3","V-type proton ATPase subunit C 1 OS=Homo sapiens GN=ATP6V1C1 PE=1 SV=4","654502.27105471","665131.827189495","698194.930589904","631558.100999271","500490.85058659","655811.416946461","542648.826035028","655495.492816947","583277.9899583","707400.165732743","547816.492156387","586950.878610341","576278.816666497","435058.803682026","604559.687199679","726909.468517258","487654.041687191","739136.215217115","542648.826035028","645262.178346615","317216.472005036","725456.786338053","361143.611241165","452136.151904351","1","1","1","1","1","1","1","0","1","0","1","0",
"DNLI4_HUMAN","2","0","50.71","","1","-","-","DNA ligase 4 OS=Homo sapiens GN=LIG4 PE=1 SV=2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"THOC2_HUMAN","2","1","42.57","0.243102062466571","356.811812746565","Condition 4","Condition 3","THO complex subunit 2 OS=Homo sapiens GN=THOC2 PE=1 SV=2","0","900.040817236181","610.996935797653","613.505903270226","0","790.601196822347","0","0","474.049026763549","166986.694886264","648.868932893208","1510.72875109002","0","588.711388036177","529.055855609979","706.131786406892","0","891.051850067284","0","0","257.812162324356","171249.084890898","427.761619086776","1163.73466499667","0","0","0","0","0","0","0","0","0","1","0","0",
"MK67I_HUMAN","2","2","139.33","0.960694429427674","1.09201913731364","Condition 1","Condition 4","MKI67 FHA domain-interacting nucleolar phosphoprotein OS=Homo sapiens GN=MKI67IP PE=1 SV=1","892054.990141664","542874.414234926","924140.907042436","813236.133291541","760742.838080442","718535.796048209","754292.250657324","866178.778328551","581293.45329898","751997.936102029","792396.156056919","615888.846858341","785440.199148385","355090.951224831","800203.9447894","936016.883473823","741230.972034179","809830.105218263","754292.250657324","852656.366773786","316137.17923474","771192.929382962","522380.785225283","474427.457845588","0","0","2","0","2","0","0","1","0","0","0","1",
"LRC40_HUMAN","2","1","81.06","0.584919814163056","1.50421733602355","Condition 4","Condition 1","Leucine-rich repeat-containing protein 40 OS=Homo sapiens GN=LRRC40 PE=1 SV=1","516523.933910717","487175.369106539","516715.277918746","574461.66510542","399942.730018699","557399.933758471","483019.881119594","548563.003497373","489106.199999292","1310662.39472895","461364.708139225","515006.867718745","454791.090234598","318658.534447873","447418.354249462","661192.727960592","389684.823425727","628220.959187939","483019.881119594","539999.073183445","266001.025018374","1344117.48104315","304150.968768316","396716.713204293","0","0","1","1","0","0","1","0","0","0","1","1",
"ZN828_HUMAN","2","1","39.64","0.325827938187674","9.82869886438655","Condition 2","Condition 4","Zinc finger protein 828 OS=Homo sapiens GN=ZNF828 PE=1 SV=2","0","11824.7566458757","994.339953227131","6146.201514794","5089.56632808455","9778.67563441292","0","0","10438.8637648921","0","0","2138.06972491908","0","7734.50355236141","860.988564590747","7074.14261561981","4959.02689812721","11021.1153869647","0","0","5677.18925152139","0","0","1646.98385019349","0","0","0","1","0","1","0","0","1","0","0","0",
"REVERSE_MLL2_HUMAN-R","2","0","40.97","","1","-","-","Histone-lysine N-methyltransferase MLL2 OS=Homo sapiens GN=MLL2 PE=1 SV=1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"CISD2_HUMAN","2","2","93.34","0.0270478605974476","12.0954942846505","Condition 2","Condition 1","CDGSH iron sulfur domain-containing protein 2 OS=Homo sapiens GN=CISD2 PE=1 SV=1","68448.4661878678","5770.4816030699","37763.926660615","459755.352487987","433613.652035086","461119.21338442","470293.023222284","459973.170411915","48293.0218644243","402165.021032874","131782.655084359","399607.394091322","60267.7833857111","3774.43796894942","32699.3890804729","529168.287757253","422492.138862924","519707.192247125","470293.023222284","452792.266573031","26264.2209753019","412430.414734041","86876.654203627","307822.947407021","0","0","0","1","0","1","1","1","0","1","0","1",
"RCL_HUMAN","2","2","119.77","0.321009543101934","7.79729372056365","Condition 2","Condition 1","Deoxyribonucleoside 5'-monophosphate N-glycosidase OS=Homo sapiens GN=RCL PE=1 SV=1","44133.1131257601","24373.3183592606","115718.457295035","517055.833308863","493004.041494466","426395.693652933","456202.030969892","498867.912653511","10318.5852278096","461607.321334208","35219.1562759131","411404.534502149","38858.5026098339","15942.4437287078","100199.40174359","595119.879532234","480359.257559097","480571.839781245","456202.030969892","491079.800781981","5611.77561711707","473389.999192831","23217.9451777425","316910.443249016","0","0","0","1","1","1","2","1","0","0","0","1",
"SAP18_HUMAN","2","2","110.93","0.224078355430564","1.27865664098435","Condition 1","Condition 4","Histone deacetylase complex subunit SAP18 OS=Homo sapiens GN=SAP18 PE=1 SV=1","1050367.4903038","917679.965208811","1072784.20682936","828775.996584942","790872.320904583","844328.134528314","904636.280276797","937977.415439646","1147499.42313316","535491.35662495","889670.006050163","952984.23550599","924831.831984021","600249.050648669","928912.623249131","953902.923965685","770587.68066515","951605.119444777","904636.280276797","923334.114359095","624069.011519086","549159.948650207","586507.787549745","734096.567139199","1","0","0","0","1","1","1","0","1","0","0","1",
"IBP7_HUMAN","2","2","71.41","0.907149874210317","1.16203210212335","Condition 1","Condition 2","Insulin-like growth factor-binding protein 7 OS=Homo sapiens GN=IGFBP7 PE=1 SV=1","439139.239913313","173399.989792608","334642.682639925","310669.576982382","264983.818648502","239454.819206802","250242.546792944","295477.936712107","281595.35612861","299433.355120862","352691.073612014","281769.414765353","386655.100709216","113419.910210003","289763.598497516","357573.842741359","258187.397420348","269878.999069733","250242.546792944","290865.061904341","153145.990320165","307076.489448364","232508.750284949","217050.767890448","1","0","1","1","1","1","1","1","1","0","1","1",
"AP3D1_HUMAN","2","2","64.6","0.193535340356469","1.48586725801928","Condition 1","Condition 4","AP-3 complex subunit delta-1 OS=Homo sapiens GN=AP3D1 PE=1 SV=1","950058.462034082","1746934.19509057","1134018.10165305","910058.052349676","1001535.00084253","844484.603134016","918291.494925753","944266.882365541","904770.062173661","648194.068653163","863379.690604864","1066725.70733403","836511.331553848","1142659.34955899","981934.412263483","1047456.78047144","975847.191771077","951781.468331104","918291.494925753","929525.392825101","492060.341791783","664739.43426551","569176.108791388","821713.15186265","0","0","0","0","1","0","0","1","0","0","1","0",
